caseid;weight;q3new_treat;q5b_treat;q12a_treat;q12_treat;q15_treat;Q1_risks_1;Q1_risks_2;Q1_risks_3;Q1_risks_4;Q1_risks_5;Q1_risks_6;Q1_risks_7;Q1_risks_8;Q1_risks_9;Q1_risks_10;Q1_risks_11;Q1_risks_12;Q1_risks_13;Q1_risks_14;Q1_risks_15;Q1_1;Q2_1;Q1_2;Q2_2;Q1_3;Q2_3;Q1_4;Q2_4;Q1_5;Q2_5;Q1_6;Q2_6;Q1_7;Q2_7;Q1_8;Q2_8;Q1_9;Q2_9;Q1_10;Q2_10;Q1_11;Q2_11;Q1_12;Q2_12;Q1_13;Q2_13;Q1_14;Q2_14;Q1_15;Q2_15;Q3new_1;Q3new_2;Q3new_3;Q3new_4;Q3new_5;Q3new_6;Q3new_7;Q3new_8;Q3new_9;Q3new_10;Q3new_11;Q4_1;Q4_2;Q4_3;Q4_4;Q4_5;Q5_tasks_1;Q5_tasks_2;Q5_tasks_3;Q5_tasks_4;Q5_tasks_5;Q5_tasks_6;Q5_tasks_7;Q5_tasks_8;Q5_tasks_9;Q5_tasks_10;Q5_tasks_11;Q5_tasks_12;Q5_tasks_13;Q5_tasks_14;Q5;Q5b;Q6_org_1;Q6_org_2;Q6_org_3;Q6_org_4;Q6_org_5;Q6_org_6;Q6_org_7;Q6_org_8;Q6_org_9;Q6_org_10;Q6_org_11;Q6_org_12;Q6_org_13;Q6_org_14;Q6_org_15;Q6_1;Q6_2;Q6_3;Q6_4;Q6_5;Q6_6;Q6_7;Q6_8;Q6_9;Q6_10;Q6_11;Q6_12;Q6_13;Q6_14;Q6_15;Q7_org_1;Q7_org_2;Q7_org_3;Q7_org_4;Q7_org_5;Q7_org_6;Q7_org_7;Q7_org_8;Q7_org_9;Q7_org_10;Q7_org_11;Q7_org_12;Q7_org_13;Q7_1;Q7_2;Q7_3;Q7_4;Q7_5;Q7_6;Q7_7;Q7_8;Q7_9;Q7_10;Q7_11;Q7_12;Q7_13;Q8_challenge_1;Q8_challenge_2;Q8_challenge_3;Q8_challenge_4;Q8_challenge_5;Q8_challenge_6;Q8_challenge_7;Q8_challenge_8;Q8_challenge_9;Q8_challenge_10;Q8_challenge_11;Q8_challenge_12;Q8_challenge_13;Q8_1;Q9_1;Q10_1;Q8_2;Q9_2;Q10_2;Q8_3;Q9_3;Q10_3;Q8_4;Q9_4;Q10_4;Q8_5;Q9_5;Q10_5;Q8_6;Q9_6;Q10_6;Q8_7;Q9_7;Q10_7;Q8_8;Q9_8;Q10_8;Q8_9;Q9_9;Q10_9;Q8_10;Q9_10;Q10_10;Q8_11;Q9_11;Q10_11;Q8_12;Q9_12;Q10_12;Q8_13;Q9_13;Q10_13;Q12a;Q12b;Q12;Q13;Q14_issue_1;Q14_issue_2;Q14_issue_3;Q14_issue_4;Q14_issue_5;Q14_1;Q14_2;Q14_3;Q14_4;Q14_5;Q15;Q16_1;Q16_2;Q16_3;Q17;Q18;birthyr;gender;race;educ;marstat;employ;faminc_new;pid3;pid7;inputstate;votereg;ideo5;newsint;religpew;pew_churatd;pew_bornagain;pew_religimp;pew_prayer;starttime;endtime
392108448;8,83096E+14;4;3;2;4;1;9;1;9;1;9;1;1;9;9;9;1;9;9;9;9;99;9;4;3;99;9;4;5;99;9;4;4;3;4;99;9;99;9;99;9;5;4;99;9;99;9;99;9;99;9;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;9;9;9;9;9;1;9;1;9;9;1;9;1;1;2;2;9;9;9;9;9;1;1;9;1;9;9;9;1;1;9;9;9;9;9;9;2;2;9;2;9;9;9;2;2;9;1;1;9;1;1;9;9;9;1;9;9;9;9;2;2;9;2;2;9;9;9;2;9;9;9;9;1;1;9;1;9;9;9;9;9;1;9;1;9;4;4;2;4;4;2;99;99;9;5;5;1;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;5;5;2;99;99;9;5;5;1;99;99;9;9;2;2;2;1;9;1;1;9;3;99;3;2;99;3;4;5;6;3;2;1984;2;1;5;1;1;9;3;4;55;1;3;1;2;3;2;2;3;08/06/2018;08/06/2018
392108489;2,21632E+14;2;3;1;4;2;9;9;1;9;9;9;1;1;9;1;9;9;9;1;9;99;9;99;9;6;5;99;9;99;9;99;9;5;5;5;4;99;9;5;3;99;9;99;9;99;9;7;5;99;9;1;1;2;1;2;1;2;1;1;1;2;2;2;2;2;1;9;9;9;9;1;1;9;9;9;1;9;1;9;1;2;1;9;9;1;9;9;1;1;1;9;9;9;9;9;1;9;9;9;3;9;9;2;3;3;9;9;9;9;9;2;9;1;9;9;1;1;9;9;9;9;9;1;9;1;4;9;9;2;3;9;9;9;9;9;2;9;2;1;1;9;1;9;9;9;1;9;9;1;9;9;6;6;1;6;6;1;99;99;9;6;7;1;99;99;9;99;99;9;99;99;9;7;6;2;99;99;9;99;99;9;5;6;1;99;99;9;99;99;9;2;9;1;4;1;9;1;9;1;6;99;7;99;5;2;5;6;7;2;2;1978;2;3;1;6;7;1;3;4;48;2;2;2;3;2;1;2;2;08/06/2018;08/06/2018
392108527;6,88447E+14;3;1;2;1;1;9;1;9;1;9;9;9;1;9;9;1;9;1;9;9;99;9;98;8;99;9;4;6;99;9;99;9;99;9;3;6;99;9;99;9;4;6;99;9;4;6;99;9;99;9;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;9;9;9;9;9;9;9;9;9;1;1;1;1;6;1;1;9;9;9;9;9;1;9;9;1;9;9;1;1;9;5;9;9;9;9;9;4;9;9;4;9;9;2;5;9;9;9;1;1;9;1;9;9;1;1;9;9;9;9;9;5;5;9;5;9;9;5;5;9;9;9;1;1;9;1;9;1;9;9;9;9;1;9;9;5;8;5;5;8;5;99;99;9;4;8;5;99;99;9;8;8;5;99;99;9;99;99;9;99;99;9;99;99;9;8;8;5;99;99;9;99;99;9;9;5;6;6;1;1;9;1;9;8;8;99;8;99;5;8;8;8;6;6;1989;2;2;2;5;4;1;1;2;12;1;6;7;11;6;2;4;7;08/06/2018;08/06/2018
392108542;9,21572E+14;3;1;2;4;1;9;9;1;9;9;9;9;1;1;9;9;9;9;1;1;99;9;99;9;4;3;99;9;99;9;99;9;99;9;3;3;5;4;99;9;99;9;99;9;99;9;5;5;4;4;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;9;1;9;1;9;9;9;1;9;1;1;9;9;9;3;3;9;1;9;1;1;9;9;9;9;1;9;9;9;9;1;9;4;9;4;4;9;9;9;9;4;9;9;9;9;4;9;9;9;9;9;9;9;1;1;1;1;1;9;9;9;9;9;9;9;9;4;4;4;4;4;9;9;9;1;9;9;1;1;1;1;9;9;9;9;99;99;9;99;99;9;4;6;1;99;99;9;99;99;9;6;6;2;3;3;2;3;6;2;3;5;2;99;99;9;99;99;9;99;99;9;99;99;9;9;2;3;3;9;1;1;1;9;99;4;4;4;99;1;4;4;7;3;3;1979;2;3;3;5;1;4;5;4;48;2;6;3;12;5;2;3;4;08/06/2018;08/06/2018
392108546;1,05293E+14;1;2;1;1;2;9;9;1;9;9;1;9;1;9;9;9;9;1;9;9;99;9;99;9;4;4;99;9;99;9;5;3;99;9;4;3;99;9;99;9;99;9;99;9;5;4;99;9;99;9;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;9;1;9;9;9;9;1;9;9;1;9;1;9;1;3;2;9;1;9;1;9;9;9;1;9;1;9;9;9;9;1;9;3;9;3;9;9;9;3;9;4;9;9;9;9;2;9;9;1;9;9;9;1;9;9;1;1;9;1;9;9;3;9;9;9;3;9;9;3;3;9;2;9;1;9;9;1;9;1;9;9;9;1;1;9;99;99;9;3;3;2;99;99;9;99;99;9;5;5;1;99;99;9;4;4;2;99;99;9;99;99;9;99;99;9;5;5;1;4;4;1;99;99;9;3;9;4;1;1;1;9;1;9;4;3;99;4;99;3;2;3;4;3;3;1983;1;1;5;1;1;8;1;1;27;1;1;1;9;6;2;4;7;08/06/2018;08/06/2018
392108575;9,38657E+14;4;3;2;4;4;9;9;1;9;9;1;1;1;9;9;1;9;9;9;9;99;9;99;9;2;5;99;9;99;9;3;3;2;3;1;2;99;9;99;9;3;3;99;9;99;9;99;9;99;9;2;2;2;2;2;2;2;1;1;2;2;1;2;2;1;2;9;1;1;9;9;9;9;1;1;9;9;1;9;9;2;2;9;1;9;9;9;9;1;9;1;1;9;9;9;1;9;9;2;9;9;9;9;2;9;2;3;9;9;9;1;9;9;9;9;9;1;9;9;9;1;1;9;1;1;9;9;9;9;2;9;9;9;3;3;9;2;2;9;9;1;1;1;1;9;9;9;1;9;9;9;99;99;9;99;99;9;5;5;2;5;5;1;5;5;2;4;5;1;99;99;9;99;99;9;99;99;9;5;6;1;99;99;9;99;99;9;99;99;9;9;2;2;2;9;1;1;1;9;99;5;5;6;99;3;4;5;5;2;2;1983;1;4;5;5;1;5;2;6;6;1;3;2;11;5;2;3;6;08/06/2018;08/06/2018
392108579;7,49377E+12;2;1;1;2;2;9;1;9;9;9;1;9;1;9;9;9;9;1;9;1;99;9;6;3;99;9;99;9;99;9;5;3;99;9;4;3;99;9;99;9;99;9;99;9;4;3;99;9;4;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;9;9;9;1;1;9;1;9;9;9;9;1;1;9;2;1;9;1;9;1;9;9;1;9;1;9;9;9;9;9;1;9;3;9;2;9;9;3;9;2;9;9;9;9;9;2;1;9;1;1;9;9;9;1;1;9;9;9;9;2;9;1;1;9;9;9;2;2;9;9;9;9;9;1;1;9;9;9;9;1;9;1;9;1;9;99;99;9;4;5;1;5;5;1;99;99;9;99;99;9;99;99;9;99;99;9;5;5;1;99;99;9;5;5;1;99;99;9;5;5;1;99;99;9;2;9;1;1;9;9;1;1;1;99;99;5;7;5;2;5;5;5;2;2;1982;2;2;3;1;7;10;1;2;26;2;2;2;11;6;2;4;6;08/06/2018;08/06/2018
392108660;2,21632E+14;4;2;2;4;4;9;9;1;9;9;9;9;1;1;9;1;1;9;9;9;99;9;99;9;5;3;99;9;99;9;99;9;99;9;4;6;7;5;99;9;8;6;4;6;99;9;99;9;99;9;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;9;9;9;9;9;9;9;9;1;1;1;9;6;1;9;9;1;1;9;9;9;9;9;1;9;9;1;1;9;9;9;3;4;9;9;9;9;9;4;9;9;4;4;9;1;1;9;1;9;1;9;9;9;1;9;9;9;3;3;9;3;9;3;9;9;9;3;9;9;9;1;9;1;9;9;9;9;1;1;9;9;1;9;8;8;5;99;99;9;8;8;5;99;99;9;99;99;9;99;99;9;99;99;9;8;8;5;8;8;5;99;99;9;99;99;9;8;8;5;99;99;9;9;5;6;6;1;9;1;1;9;8;99;8;8;99;5;7;7;7;5;6;1981;2;3;1;5;6;97;5;4;36;3;6;7;11;6;2;2;7;08/06/2018;08/06/2018
392108670;9,89572E+14;1;1;2;1;3;9;9;9;9;1;1;9;9;1;9;9;9;9;1;1;99;9;99;9;99;9;99;9;6;4;6;3;99;9;99;9;6;4;99;9;99;9;99;9;99;9;6;6;6;4;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;9;9;9;1;1;9;9;9;9;1;1;9;9;6;5;9;9;9;9;9;1;9;9;1;9;1;1;9;9;1;9;9;9;9;9;5;9;9;5;9;5;5;9;9;5;1;9;1;9;9;1;9;9;9;9;1;9;1;5;9;5;9;9;5;9;9;9;9;5;9;5;1;1;9;1;1;9;9;1;9;9;9;9;9;8;8;5;8;8;5;99;99;9;8;8;5;8;8;5;99;99;9;99;99;9;8;8;5;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;9;3;6;6;1;1;9;1;9;8;8;99;8;99;5;8;8;8;6;6;1979;2;1;2;1;1;2;2;7;12;2;3;2;1;2;1;1;3;08/06/2018;08/06/2018
392108700;9,8279E+14;4;1;1;2;1;9;9;1;1;9;9;9;1;9;9;9;1;1;9;9;99;9;99;9;5;4;2;5;99;9;99;9;99;9;6;4;99;9;99;9;99;9;2;4;4;4;99;9;99;9;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;1;9;9;9;9;9;1;9;9;1;1;1;9;1;9;2;1;9;9;9;1;9;1;9;1;9;9;9;1;9;1;9;9;9;9;4;9;3;9;3;9;9;9;3;9;2;9;9;1;9;1;1;1;9;9;9;9;9;1;9;9;4;9;3;2;3;9;9;9;9;9;3;9;1;1;1;9;9;1;9;9;9;9;9;1;9;5;4;1;6;5;1;4;3;1;99;99;9;99;99;9;7;6;1;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;3;2;2;99;99;9;3;9;5;1;9;9;1;1;1;99;99;3;5;3;2;4;5;6;2;2;1988;2;1;5;5;8;2;1;1;47;1;1;2;9;6;2;4;7;08/06/2018;08/06/2018
392108741;8,2245E+14;3;1;1;4;1;9;9;1;1;9;9;1;1;9;9;9;1;9;9;9;99;9;99;9;3;3;2;3;99;9;99;9;3;3;3;4;99;9;99;9;99;9;1;1;99;9;99;9;99;9;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;9;1;9;9;9;9;1;9;9;1;9;1;1;9;2;2;1;9;1;1;9;9;1;9;9;9;9;9;9;9;1;3;9;4;3;9;9;2;9;9;9;9;9;9;9;1;1;9;9;9;9;9;9;1;9;1;1;9;1;4;9;9;9;9;9;9;4;9;4;4;9;2;9;9;9;9;1;9;1;1;1;9;9;1;9;99;99;9;99;99;9;99;99;9;99;99;9;2;2;2;99;99;9;1;1;3;2;1;2;1;1;3;99;99;9;99;99;9;4;3;1;99;99;9;2;9;5;2;1;9;1;1;9;5;99;4;3;99;4;3;4;6;3;4;1990;1;1;5;5;2;3;1;2;55;1;1;1;2;5;2;4;6;08/06/2018;08/06/2018
392108794;9,17322E+14;4;1;2;1;4;9;1;9;1;1;9;9;9;9;9;9;9;1;1;9;99;9;5;2;99;9;3;4;3;3;99;9;99;9;99;9;99;9;99;9;99;9;99;9;5;4;6;3;99;9;2;2;2;2;2;2;1;1;1;1;2;2;2;1;1;2;9;9;9;9;1;9;1;9;9;1;9;9;1;1;4;1;1;9;9;1;9;1;9;9;9;1;1;9;9;9;9;3;9;9;4;9;4;9;9;9;4;2;9;9;9;9;1;1;1;1;9;9;9;1;9;9;9;9;9;4;4;4;4;9;9;9;4;9;9;9;9;9;1;9;9;9;1;9;9;1;9;1;9;1;9;3;2;2;99;99;9;99;99;9;99;99;9;4;3;1;99;99;9;99;99;9;6;7;1;99;99;9;6;6;1;99;99;9;5;5;2;99;99;9;9;2;4;2;1;9;1;1;9;4;99;3;2;99;3;3;5;7;4;5;1973;1;1;6;3;1;9;3;4;13;1;3;2;9;6;2;4;7;08/06/2018;08/06/2018
392108820;9,36757E+14;3;2;1;3;1;1;1;9;9;9;9;9;1;9;9;9;1;9;1;9;8;5;8;5;99;9;99;9;99;9;99;9;99;9;7;5;99;9;99;9;99;9;7;5;99;9;7;5;99;9;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;9;1;9;1;1;1;9;9;1;9;9;9;9;9;5;1;9;1;1;9;9;9;1;9;9;9;9;1;1;9;9;9;3;3;9;9;9;3;9;9;9;9;3;3;9;9;1;1;9;9;9;9;9;9;9;1;1;1;9;3;3;9;9;9;9;9;9;9;3;3;3;9;1;9;1;9;1;9;9;9;1;9;9;1;9;8;8;1;99;99;9;8;8;1;99;99;9;8;8;1;99;99;9;99;99;9;99;99;9;8;8;1;99;99;9;99;99;9;8;8;1;99;99;9;5;9;6;6;9;9;1;1;1;99;99;8;8;8;4;8;8;8;5;6;1953;2;1;5;4;5;97;2;7;24;1;5;3;2;1;2;1;1;08/06/2018;08/06/2018
392109193;1,00954E+14;1;2;1;2;3;1;9;9;9;9;9;1;1;9;9;1;9;9;1;9;1;1;99;9;99;9;99;9;99;9;99;9;1;2;1;1;99;9;99;9;3;4;99;9;99;9;2;2;99;9;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;9;9;9;1;1;9;9;1;9;9;9;1;1;9;3;1;9;9;1;9;1;1;9;9;9;9;1;9;9;9;1;9;9;4;9;4;4;9;9;9;9;2;9;9;9;2;9;9;9;9;9;1;1;9;9;1;9;1;1;9;9;9;9;9;3;2;9;9;2;9;2;3;9;1;1;9;9;9;9;1;9;1;9;9;1;99;99;9;1;2;4;1;1;4;99;99;9;99;99;9;99;99;9;99;99;9;3;4;2;99;99;9;4;4;2;99;99;9;99;99;9;3;5;2;5;9;6;6;1;9;1;1;9;4;99;4;4;99;5;8;8;4;3;6;1955;1;1;2;1;5;4;2;6;13;1;4;3;1;1;1;1;1;08/06/2018;09/06/2018
392109981;5,88688E+14;1;1;2;4;3;9;9;1;1;1;9;9;1;9;9;9;9;9;9;1;99;9;99;9;4;4;2;4;7;5;99;9;99;9;4;4;99;9;99;9;99;9;99;9;99;9;99;9;3;3;1;1;1;1;1;2;1;1;2;1;2;1;1;1;1;2;9;1;1;1;9;1;9;9;9;1;9;9;9;9;2;1;9;1;1;9;9;9;1;9;9;9;1;9;9;9;1;9;3;4;9;9;9;1;9;9;9;4;9;9;9;1;1;9;1;1;9;9;9;9;1;9;1;9;9;4;9;2;2;9;9;9;9;4;9;3;9;9;1;9;9;1;9;1;9;1;9;1;9;9;9;6;4;1;99;99;9;99;99;9;7;6;1;99;99;9;7;6;1;99;99;9;7;6;1;99;99;9;6;6;1;99;99;9;99;99;9;99;99;9;9;5;5;1;1;9;1;1;9;1;99;1;1;99;4;4;7;7;4;4;1975;1;1;5;1;1;9;3;4;48;2;6;2;12;6;2;4;7;08/06/2018;08/06/2018
392110352;9,5382E+14;3;2;1;3;2;9;9;1;9;9;9;1;9;9;9;1;9;1;9;1;99;9;99;9;4;6;99;9;99;9;99;9;5;4;99;9;99;9;99;9;6;5;99;9;5;5;99;9;4;4;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;9;9;1;1;9;1;9;9;9;9;1;9;1;9;6;1;9;9;1;9;1;9;9;9;9;1;9;9;9;1;1;9;9;5;9;5;9;9;9;9;5;9;9;9;5;5;9;9;1;9;1;9;1;9;9;1;9;1;9;9;9;5;9;5;9;5;9;9;5;9;5;9;9;9;1;9;1;1;9;9;1;9;1;9;9;99;99;9;99;99;9;8;8;1;99;99;9;4;8;1;6;6;1;99;99;9;99;99;9;5;5;1;99;99;9;6;6;1;99;99;9;99;99;9;3;9;6;6;9;1;1;9;1;99;4;4;99;4;5;3;4;5;3;3;1943;2;1;2;3;5;4;1;2;12;1;3;2;1;5;2;2;3;09/06/2018;09/06/2018
392110426;1,04881E+14;3;3;2;4;4;1;9;9;9;9;9;1;9;1;9;1;9;1;9;9;6;6;99;9;99;9;99;9;99;9;99;9;8;4;99;9;8;6;99;9;7;5;99;9;8;6;99;9;99;9;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;9;9;9;9;9;9;1;9;1;9;1;1;9;1;2;2;1;9;9;1;9;9;1;9;1;9;1;9;9;9;9;2;9;9;4;9;9;5;9;3;9;3;9;9;9;9;9;9;9;1;1;9;1;9;9;9;1;1;9;9;9;9;4;2;9;5;9;9;9;5;2;9;9;1;9;1;9;9;9;1;1;9;1;9;9;99;99;9;5;6;1;99;99;9;7;7;1;99;99;9;99;99;9;99;99;9;7;7;1;8;8;5;99;99;9;6;6;2;99;99;9;99;99;9;9;2;2;5;1;1;1;9;9;2;3;4;99;99;3;5;7;8;2;2;1958;2;1;6;1;5;97;2;7;55;1;3;2;2;1;2;1;1;08/06/2018;08/06/2018
392110460;8,99232E+14;4;3;2;1;3;1;9;9;9;1;9;1;9;1;9;1;9;9;9;9;1;1;99;9;99;9;99;9;7;5;99;9;1;4;99;9;7;5;99;9;7;5;99;9;99;9;99;9;99;9;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;9;1;1;9;9;9;9;9;9;1;9;1;1;9;5;1;9;1;1;9;1;1;9;9;9;9;9;9;9;9;1;9;4;4;9;4;4;9;9;9;9;9;9;9;9;4;1;9;9;9;9;9;9;9;1;9;1;1;1;4;9;9;9;9;9;9;9;4;9;4;4;4;1;1;1;9;1;9;9;9;9;9;9;9;1;7;7;1;7;7;1;7;7;1;99;99;9;7;7;4;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;7;7;1;9;1;1;5;1;1;9;9;1;1;1;99;99;1;4;7;7;7;5;5;1974;1;1;3;3;1;6;4;4;13;1;5;1;1;2;1;1;1;09/06/2018;09/06/2018
392110518;9,39267E+14;2;1;2;3;3;9;9;9;1;9;9;9;1;1;9;9;9;9;1;1;99;9;99;9;99;9;4;4;99;9;99;9;99;9;5;4;3;1;99;9;99;9;99;9;99;9;7;5;7;5;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;9;9;9;1;1;9;9;9;1;9;9;1;1;9;5;1;9;9;1;1;1;9;9;9;1;9;9;9;1;9;9;9;9;4;4;4;9;9;9;2;9;9;9;1;9;9;1;9;1;1;9;9;9;1;9;9;9;1;9;1;9;4;4;9;9;9;3;9;9;9;4;9;9;9;1;1;1;9;1;9;9;9;1;9;9;99;99;9;99;99;9;4;3;1;2;2;1;2;2;1;99;99;9;2;2;1;99;99;9;99;99;9;99;99;9;2;2;1;99;99;9;99;99;9;9;1;1;1;1;9;1;9;1;8;99;8;99;8;4;3;4;5;4;5;1962;2;1;2;3;6;1;2;7;42;1;5;3;1;2;1;1;1;09/06/2018;09/06/2018
392110534;1,12731E+14;1;1;2;2;2;9;9;1;9;1;1;9;9;1;9;9;9;1;9;9;99;9;99;9;5;3;99;9;3;4;3;5;99;9;99;9;4;3;99;9;99;9;99;9;4;3;99;9;99;9;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;1;9;9;1;9;1;9;1;9;9;9;1;9;9;2;5;9;9;9;9;9;1;1;1;9;9;9;1;9;9;1;9;9;9;9;9;5;5;5;9;9;9;5;9;9;5;9;9;1;1;9;9;1;9;9;9;1;9;1;9;9;3;3;9;9;3;9;9;9;3;9;2;9;9;9;9;9;1;1;9;1;9;1;9;1;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;6;5;2;5;5;2;99;99;9;5;5;2;99;99;9;6;6;2;99;99;9;6;6;2;9;5;4;2;1;1;1;9;9;1;1;1;99;99;5;3;4;5;3;3;1994;2;4;5;5;1;7;1;2;24;1;2;2;11;6;2;4;7;08/06/2018;08/06/2018
392110558;8,72077E+14;3;2;2;4;1;1;1;9;1;9;9;9;1;9;9;9;9;9;9;9;5;3;6;2;99;9;6;4;99;9;99;9;99;9;7;4;99;9;99;9;99;9;99;9;99;9;99;9;99;9;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;1;1;9;9;9;9;9;1;9;9;9;9;1;1;4;1;9;9;9;9;1;1;9;9;9;9;1;1;1;9;9;9;9;9;9;3;3;9;9;9;9;3;3;3;9;9;1;9;1;9;9;1;9;1;9;9;1;9;9;3;9;4;9;9;3;9;4;9;9;3;9;9;9;1;1;9;9;1;1;9;9;9;9;9;1;99;99;9;3;5;1;5;4;1;99;99;9;99;99;9;6;7;1;7;7;1;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;5;5;1;9;3;2;5;1;1;9;9;1;4;2;99;99;1;4;4;5;5;5;4;1956;2;1;2;5;1;3;4;4;39;1;4;1;1;2;1;1;1;08/06/2018;08/06/2018
392110720;3,57794E+14;4;2;2;2;2;9;9;9;1;1;1;9;1;9;9;9;1;9;9;9;99;9;99;9;99;9;2;4;7;5;7;5;99;9;6;4;99;9;99;9;99;9;7;5;99;9;99;9;99;9;1;1;2;1;2;2;1;1;1;1;2;1;2;2;2;2;9;1;9;9;9;1;1;1;9;9;9;9;1;9;2;2;9;9;9;1;9;1;9;1;9;9;1;9;1;9;9;9;9;9;2;9;3;9;2;9;9;2;9;1;9;9;9;1;9;9;1;1;9;9;1;1;9;9;9;9;2;9;9;2;2;9;9;2;2;9;9;9;9;1;9;9;1;9;9;1;9;1;1;9;9;99;99;9;5;5;2;99;99;9;99;99;9;6;6;2;99;99;9;99;99;9;7;7;3;99;99;9;6;6;3;7;7;1;99;99;9;99;99;9;9;2;2;2;1;1;1;9;9;6;5;5;99;99;4;6;7;7;2;3;1989;1;1;6;1;1;7;4;4;8;1;3;2;10;6;2;4;8;08/06/2018;08/06/2018
392111455;9,70494E+14;2;1;2;3;1;1;1;9;9;9;9;9;9;1;9;1;9;1;9;9;7;5;7;4;99;9;99;9;99;9;99;9;99;9;99;9;5;3;99;9;4;3;99;9;7;5;99;9;99;9;1;1;2;2;2;2;1;1;1;1;2;1;2;2;2;2;1;1;1;9;1;9;9;9;9;1;9;9;9;9;4;2;9;9;9;9;1;1;9;9;9;9;1;9;1;9;1;9;9;9;9;4;4;9;9;9;9;3;9;3;9;3;9;9;9;1;9;1;9;1;9;9;9;1;1;9;9;9;4;9;3;9;4;9;9;9;3;4;1;1;9;9;9;9;1;1;1;9;9;9;9;4;4;1;4;4;2;99;99;9;99;99;9;99;99;9;99;99;9;4;4;2;4;4;2;5;5;2;99;99;9;99;99;9;99;99;9;99;99;9;9;2;3;3;1;1;9;1;9;4;4;99;4;99;3;4;4;4;4;6;1955;2;2;3;3;5;2;1;1;13;1;3;2;10;3;2;2;1;08/06/2018;08/06/2018
392111506;1,23445E+13;2;1;1;2;1;1;1;9;9;9;1;9;9;1;9;9;9;9;1;9;6;4;5;4;99;9;99;9;99;9;3;5;99;9;99;9;4;5;99;9;99;9;99;9;99;9;7;3;99;9;1;2;2;1;1;2;1;1;2;1;2;1;2;2;2;2;9;1;9;1;9;9;9;9;9;9;1;1;9;1;5;1;9;1;9;1;9;1;9;9;9;9;1;9;9;9;1;9;3;9;3;9;2;9;9;9;9;4;9;9;9;1;1;1;9;1;9;9;9;9;9;9;1;9;1;3;3;9;2;9;9;9;9;9;9;3;9;2;1;9;9;1;1;9;9;9;9;1;1;9;9;5;7;1;99;99;9;99;99;9;7;7;1;5;3;1;99;99;9;99;99;9;99;99;9;99;99;9;4;4;1;4;5;1;99;99;9;99;99;9;2;9;1;1;1;1;9;9;1;4;3;99;99;2;4;3;6;7;5;5;1986;1;6;2;1;1;4;1;1;15;1;2;1;2;4;2;3;5;08/06/2018;08/06/2018
392111853;9,01249E+14;1;2;2;1;3;1;9;9;1;9;9;9;9;1;1;9;9;9;1;9;3;4;99;9;99;9;6;5;99;9;99;9;99;9;99;9;7;4;6;4;99;9;99;9;99;9;7;5;99;9;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;2;9;9;1;9;1;9;9;9;9;1;9;1;9;1;5;1;9;9;9;9;1;9;9;9;1;1;1;9;1;9;9;9;9;9;9;1;9;9;9;4;4;4;9;4;9;9;9;9;1;9;9;9;1;1;9;1;1;9;9;9;9;2;9;9;9;4;4;9;4;4;9;9;9;1;1;1;1;9;1;9;9;9;9;9;9;99;99;9;4;6;1;4;7;2;7;7;1;7;6;1;99;99;9;7;7;1;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;9;4;1;5;9;1;1;1;9;99;1;1;1;99;4;7;7;7;4;5;1983;2;1;6;1;1;10;3;5;24;1;4;2;2;4;2;1;1;08/06/2018;08/06/2018
